Date,Time,Tank,Tank.Quadrant,Experiment.Stage,Light.PAR,Temp.C,Salinity,Conductivity,pH,Initials
20170724,16:32:00,Tank1,5,Treatment,171,29.8,37.5,61769,7.9,YZ_JM
20170724,16:32:00,Tank1,6,Treatment,92,29.8,37.5,61744,7.9,YZ_JM
20170724,16:32:00,Tank1,7,Treatment,63,29.8,37.5,61777,7.9,YZ_JM
20170724,16:32:00,Tank1,8,Treatment,72,29.8,37.5,61805,7.9,YZ_JM
20170724,16:32:00,Tank1,9,Treatment,70,29.8,37.5,61744,7.9,YZ_JM
20170724,16:34:00,Tank4,1,Treatment,298,31.1,37.5,63317,7.91,YZ_JM
20170724,16:34:00,Tank4,2,Treatment,173,31.1,37.5,63333,7.92,YZ_JM
20170724,16:34:00,Tank4,3,Treatment,531,31.2,37.5,63400,7.93,YZ_JM
20170724,16:34:00,Tank4,4,Treatment,226,31.1,37.5,63369,7.93,YZ_JM
20170724,16:34:00,Tank4,5,Treatment,97,31.1,37.5,63369,7.93,YZ_JM
20170724,16:34:00,Tank4,6,Treatment,60,31.2,37.5,63403,7.94,YZ_JM
20170724,16:34:00,Tank4,7,Treatment,73,31.1,37.6,63442,7.94,YZ_JM
20170724,16:34:00,Tank4,8,Treatment,78,31.1,37.5,63448,7.94,YZ_JM
20170724,16:34:00,Tank4,9,Treatment,76,31.2,37.5,63417,7.95,YZ_JM
20170724,16:36:00,Tank3,1,Treatment,82,31.5,37.5,63773,7.94,YZ_JM
20170724,16:36:00,Tank3,2,Treatment,302,31.5,37.5,63788,7.94,YZ_JM
20170724,16:36:00,Tank3,3,Treatment,342,31.5,37.5,63818,7.94,YZ_JM
20170724,16:36:00,Tank3,4,Treatment,341,31.5,37.5,63787,7.94,YZ_JM
20170724,16:36:00,Tank3,5,Treatment,294,31.5,37.5,63790,7.94,YZ_JM
20170724,16:36:00,Tank3,6,Treatment,298,31.5,37.5,63799,7.94,YZ_JM
20170724,16:36:00,Tank3,7,Treatment,139,31.5,37.5,63634,7.94,YZ_JM
20170724,16:36:00,Tank3,8,Treatment,483,31.5,37.5,63779,7.94,YZ_JM
20170724,16:36:00,Tank3,9,Treatment,122,31.5,37.5,63807,7.94,YZ_JM
20170725,16:34:00,Tank5,1,Treatment,77,30.4,37.6,62644,7.78,YZ_JM
20170725,16:34:00,Tank5,2,Treatment,278,30.5,37.6,62633,7.8,YZ_JM
20170725,16:34:00,Tank5,3,Treatment,140,30.5,37.6,62726,7.81,YZ_JM
20170725,16:34:00,Tank5,4,Treatment,301,30.5,37.6,62605,7.81,YZ_JM
20170725,16:34:00,Tank5,5,Treatment,375,30.5,37.6,62659,7.82,YZ_JM
20170725,16:34:00,Tank5,6,Treatment,155,30.5,37.6,62718,7.82,YZ_JM
20170725,16:34:00,Tank5,7,Treatment,149,30.6,37.5,62660,7.82,YZ_JM
20170725,16:34:00,Tank5,8,Treatment,102,30.5,37.5,62677,7.83,YZ_JM
20170725,16:34:00,Tank5,9,Treatment,172,30.6,37.5,62707,7.83,YZ_JM
20170725,16:38:00,Tank2,1,Treatment,223,30.2,37.7,62721,7.84,YZ_JM
20170725,16:38:00,Tank2,2,Treatment,172,30.3,37.7,62682,7.85,YZ_JM
20170725,16:38:00,Tank2,3,Treatment,193,30.4,37.7,62704,7.86,YZ_JM
20170725,16:38:00,Tank2,4,Treatment,69,30.4,37.6,62674,7.86,YZ_JM
20170725,16:38:00,Tank2,5,Treatment,50,30.4,37.6,62639,7.86,YZ_JM
20170725,16:38:00,Tank2,6,Treatment,57,30.5,37.6,62670,7.86,YZ_JM
20170725,16:38:00,Tank2,7,Treatment,73,30.4,37.7,62702,7.86,YZ_JM
20170725,16:38:00,Tank2,8,Treatment,45,30.4,37.6,62586,7.87,YZ_JM
20170725,16:38:00,Tank2,9,Treatment,41,30.4,37.6,62686,7.87,YZ_JM
20170725,16:40:00,Tank4,1,Treatment,118,31.7,37.6,64195,7.88,YZ_JM
20170725,16:40:00,Tank4,2,Treatment,35,31.8,37.6,64250,7.89,YZ_JM
20170725,16:40:00,Tank4,3,Treatment,106,31.8,37.6,64297,7.9,YZ_JM
20170725,16:40:00,Tank4,4,Treatment,45,31.8,37.6,64292,7.91,YZ_JM
20170725,16:40:00,Tank4,5,Treatment,37,31.9,37.6,64277,7.91,YZ_JM
20170725,16:40:00,Tank4,6,Treatment,107,31.9,37.6,64343,7.91,YZ_JM
20170725,16:40:00,Tank4,7,Treatment,28,31.9,37.6,64267,7.92,YZ_JM
20170725,16:40:00,Tank4,8,Treatment,28,31.9,37.6,64306,7.92,YZ_JM
20170725,16:40:00,Tank4,9,Treatment,102,31.9,37.6,64295,7.92,YZ_JM
20170725,16:43:00,Tank1,1,Treatment,389,30.4,37.7,62825,7.91,YZ_JM
20170725,16:43:00,Tank1,2,Treatment,228,30.5,37.6,62633,7.9,YZ_JM
20170725,16:43:00,Tank1,3,Treatment,317,30.5,37.5,62594,7.89,YZ_JM
20170725,16:43:00,Tank1,4,Treatment,242,30.5,37.5,62618,7.89,YZ_JM
20170725,16:43:00,Tank1,5,Treatment,137,30.4,37.6,62666,7.89,YZ_JM
20170725,16:43:00,Tank1,6,Treatment,214,30.5,37.6,62717,7.88,YZ_JM
20170725,16:43:00,Tank1,7,Treatment,115,30.4,37.6,62638,7.88,YZ_JM
20170725,16:43:00,Tank1,8,Treatment,169,30.4,37.5,62612,7.88,YZ_JM
20170725,16:43:00,Tank1,9,Treatment,321,30.5,37.5,62593,7.88,YZ_JM
20170725,16:46:00,Tank3,1,Treatment,58,32.8,37.6,65405,7.91,YZ_JM
20170725,16:46:00,Tank3,2,Treatment,61,32.8,37.6,65426,7.91,YZ_JM
20170725,16:46:00,Tank3,3,Treatment,157,32.8,37.6,65451,7.92,YZ_JM
20170725,16:46:00,Tank3,4,Treatment,142,32.8,37.6,65395,7.92,YZ_JM
20170725,16:46:00,Tank3,5,Treatment,73,32.8,37.6,65428,7.92,YZ_JM
20170725,16:46:00,Tank3,6,Treatment,132,32.9,37.6,65404,7.92,YZ_JM
20170725,16:46:00,Tank3,7,Treatment,62,32.8,37.6,65343,7.92,YZ_JM
20170725,16:46:00,Tank3,8,Treatment,46,32.8,37.5,65379,7.93,YZ_JM
20170725,16:46:00,Tank3,9,Treatment,56,32.8,37.6,65377,7.93,YZ_JM
20170726,16:40:00,Tank2,1,Treatment,51,29.8,37.5,61707,7.87,YZ_JM
20170726,16:40:00,Tank2,2,Treatment,48,29.8,37.5,61765,7.87,YZ_JM
20170726,16:40:00,Tank2,3,Treatment,52,29.8,37.5,61741,7.88,YZ_JM
20170726,16:40:00,Tank2,4,Treatment,46,29.8,37.4,61710,7.88,YZ_JM
20170726,16:40:00,Tank2,5,Treatment,38,29.8,37.5,61741,7.88,YZ_JM
20170726,16:40:00,Tank2,6,Treatment,46,29.8,37.5,61728,7.88,YZ_JM
20170726,16:40:00,Tank2,7,Treatment,29,29.8,37.5,61748,7.88,YZ_JM
20170726,16:40:00,Tank2,8,Treatment,28,29.8,37.5,61777,7.88,YZ_JM
20170726,16:40:00,Tank2,9,Treatment,21,29.8,37.5,61767,7.88,YZ_JM
20170726,16:47:00,Tank3,1,Treatment,68,31.3,37.5,63611,7.92,YZ_JM
20170726,16:47:00,Tank3,2,Treatment,69,31.3,37.5,63620,7.93,YZ_JM
20170726,16:47:00,Tank3,3,Treatment,83,31.3,37.5,63609,7.93,YZ_JM
20170726,16:47:00,Tank3,4,Treatment,91,31.3,37.5,63604,7.93,YZ_JM
20170726,16:47:00,Tank3,5,Treatment,87,31.4,37.5,63633,7.93,YZ_JM
20170726,16:47:00,Tank3,6,Treatment,95,31.4,37.5,63647,7.93,YZ_JM
20170726,16:47:00,Tank3,7,Treatment,73,31.3,37.5,63600,7.93,YZ_JM
20170726,16:47:00,Tank3,8,Treatment,71,31.3,37.5,63615,7.93,YZ_JM
20170726,16:47:00,Tank3,9,Treatment,89,31.4,37.5,63622,7.93,YZ_JM
20170726,16:50:00,Tank1,1,Treatment,64,29.8,37.6,61913,7.92,YZ_JM
20170726,16:50:00,Tank1,2,Treatment,68,29.8,37.6,61905,7.91,YZ_JM
20170726,16:50:00,Tank1,3,Treatment,62,29.8,37.5,61786,7.91,YZ_JM
20170726,16:50:00,Tank1,4,Treatment,64,29.8,37.5,61869,7.91,YZ_JM
20170726,16:50:00,Tank1,5,Treatment,62,29.8,37.5,61683,7.91,YZ_JM
20170726,16:50:00,Tank1,6,Treatment,63,29.8,37.5,61852,7.91,YZ_JM
20170726,16:50:00,Tank1,7,Treatment,61,29.8,37.5,61843,7.91,YZ_JM
20170726,16:50:00,Tank1,8,Treatment,55,29.8,37.5,61833,7.91,YZ_JM
20170726,16:50:00,Tank1,9,Treatment,54,29.8,37.5,61845,7.91,YZ_JM
20170726,17:02:00,Tank5,1,Treatment,42,29.8,37.5,61833,7.9,YZ_JM
20170726,17:02:00,Tank5,2,Treatment,35,29.8,37.5,61837,7.9,YZ_JM
20170726,17:02:00,Tank5,3,Treatment,49,29.8,37.5,61829,7.9,YZ_JM
20170726,17:02:00,Tank5,4,Treatment,40,29.8,37.5,61834,7.9,YZ_JM
20170726,17:02:00,Tank5,5,Treatment,30,29.8,37.5,61828,7.9,YZ_JM
20170726,17:02:00,Tank5,6,Treatment,60,29.8,37.5,61810,7.9,YZ_JM
20170726,17:02:00,Tank5,7,Treatment,26,29.8,37.5,61787,7.9,YZ_JM
20170726,17:02:00,Tank5,8,Treatment,22,29.8,37.5,61822,7.9,YZ_JM
20170726,17:02:00,Tank5,9,Treatment,43,29.8,37.5,61820,7.9,YZ_JM
20170726,17:05:00,Tank4,1,Treatment,59,30.7,37.5,62926,7.93,YZ_JM
20170726,17:05:00,Tank4,2,Treatment,55,30.8,37.5,62926,7.93,YZ_JM
20170726,17:05:00,Tank4,3,Treatment,73,30.8,37.5,62944,7.94,YZ_JM
20170726,17:05:00,Tank4,4,Treatment,56,30.8,37.5,62941,7.94,YZ_JM
20170726,17:05:00,Tank4,5,Treatment,61,30.8,37.5,62943,7.94,YZ_JM
20170726,17:05:00,Tank4,6,Treatment,73,30.8,37.5,62958,7.94,YZ_JM
20170726,17:05:00,Tank4,7,Treatment,48,30.8,37.5,62963,7.94,YZ_JM
20170726,17:05:00,Tank4,8,Treatment,55,30.8,37.5,62970,7.95,YZ_JM
20170726,17:05:00,Tank4,9,Treatment,70,30.8,37.5,62995,7.95,YZ_JM
20170727,16:48:00,Tank1,1,Treatment,64,29.7,37.5,61616,7.9,YZ_JM
20170727,16:48:00,Tank1,2,Treatment,85,29.7,37.5,61610,7.9,YZ_JM
20170727,16:48:00,Tank1,3,Treatment,72,29.6,37.5,61616,7.9,YZ_JM
20170727,16:48:00,Tank1,4,Treatment,73,29.6,37.5,61607,7.9,YZ_JM
20170727,16:48:00,Tank1,5,Treatment,78,29.6,37.5,61612,7.9,YZ_JM
20170727,16:48:00,Tank1,6,Treatment,66,29.6,37.5,61614,7.9,YZ_JM
20170727,16:48:00,Tank1,7,Treatment,63,29.7,37.5,61612,7.91,YZ_JM
20170727,16:48:00,Tank1,8,Treatment,53,29.7,37.5,61619,7.91,YZ_JM
20170727,16:48:00,Tank1,9,Treatment,57,29.7,37.5,61603,7.91,YZ_JM
20170727,16:51:00,Tank5,1,Treatment,48,29.7,37.5,61668,7.9,YZ_JM
20170727,16:51:00,Tank5,2,Treatment,21,29.7,37.5,61701,7.9,YZ_JM
20170727,16:51:00,Tank5,3,Treatment,44,29.7,37.5,61736,7.9,YZ_JM
20170727,16:51:00,Tank5,4,Treatment,61,29.7,37.5,61673,7.9,YZ_JM
20170727,16:51:00,Tank5,5,Treatment,47,29.7,37.5,61708,7.9,YZ_JM
20170727,16:51:00,Tank5,6,Treatment,43,29.7,37.5,61722,7.9,YZ_JM
20170727,16:51:00,Tank5,7,Treatment,36,29.7,37.5,61685,7.9,YZ_JM
20170727,16:51:00,Tank5,8,Treatment,59,29.7,37.5,61699,7.9,YZ_JM
20170727,16:51:00,Tank5,9,Treatment,39,29.7,37.5,61679,7.9,YZ_JM
20170727,16:53:00,Tank4,1,Treatment,76,30.4,37.5,62463,7.93,YZ_JM
20170727,16:53:00,Tank4,2,Treatment,83,30.4,37.5,62495,7.94,YZ_JM
20170727,16:53:00,Tank4,3,Treatment,82,30.4,37.5,62510,7.94,YZ_JM
20170727,16:53:00,Tank4,4,Treatment,76,30.4,37.5,62473,7.94,YZ_JM
20170727,16:53:00,Tank4,5,Treatment,86,30.4,37.5,62512,7.94,YZ_JM
20170727,16:53:00,Tank4,6,Treatment,87,30.4,37.5,62527,7.95,YZ_JM
20170727,16:53:00,Tank4,7,Treatment,57,30.4,37.5,62462,7.95,YZ_JM
20170727,16:53:00,Tank4,8,Treatment,66,30.4,37.5,62485,7.95,YZ_JM
20170727,16:53:00,Tank4,9,Treatment,65,30.4,37.5,62473,7.95,YZ_JM
20170727,16:55:00,Tank3,1,Treatment,65,30.9,37.5,63508,7.95,YZ_JM
20170727,16:55:00,Tank3,2,Treatment,73,30.9,37.5,63051,7.95,YZ_JM
20170727,16:55:00,Tank3,3,Treatment,62,30.9,37.5,63100,7.95,YZ_JM
20170727,16:55:00,Tank3,4,Treatment,84,30.9,37.5,63077,7.95,YZ_JM
20170727,16:55:00,Tank3,5,Treatment,69,30.9,37.5,63077,7.95,YZ_JM
20170727,16:55:00,Tank3,6,Treatment,82,30.9,37.5,63089,7.95,YZ_JM
20170727,16:55:00,Tank3,7,Treatment,72,30.9,37.5,63071,7.96,YZ_JM
20170727,16:55:00,Tank3,8,Treatment,69,30.9,37.5,63075,7.96,YZ_JM
20170727,16:55:00,Tank3,9,Treatment,40,30.9,37.5,63100,7.96,YZ_JM
20170727,16:56:00,Tank2,1,Treatment,47,29.6,37.5,61517,7.95,YZ_JM
20170727,16:56:00,Tank2,2,Treatment,39,29.6,37.5,61520,7.94,YZ_JM
20170727,16:56:00,Tank2,3,Treatment,29,29.6,37.5,61511,7.94,YZ_JM
20170727,16:56:00,Tank2,4,Treatment,49,29.5,37.5,61505,7.94,YZ_JM
20170727,16:56:00,Tank2,5,Treatment,45,29.6,37.5,61495,7.93,YZ_JM
20170727,16:56:00,Tank2,6,Treatment,35,29.6,37.5,61512,7.93,YZ_JM
20170727,16:56:00,Tank2,7,Treatment,57,29.6,37.5,61495,7.93,YZ_JM
20170727,16:56:00,Tank2,8,Treatment,44,29.6,37.5,61491,7.93,YZ_JM
20170727,16:56:00,Tank2,9,Treatment,30,29.6,37.5,61505,7.93,YZ_JM
20170729,11:01:00,Tank5,1,Post-treatment,35,28.895,,,,KW_DB
20170729,11:01:00,Tank5,2,Post-treatment,46,28.903,,,,KW_DB
20170729,11:01:00,Tank5,3,Post-treatment,39,28.905,,,,KW_DB
20170729,11:01:00,Tank5,4,Post-treatment,39,28.9,,,,KW_DB
20170729,11:01:00,Tank5,5,Post-treatment,42,28.896,,,,KW_DB
20170729,11:01:00,Tank5,6,Post-treatment,51,28.895,,,,KW_DB
20170729,11:01:00,Tank5,7,Post-treatment,46,28.841,,,,KW_DB
20170729,11:01:00,Tank5,8,Post-treatment,36,28.901,,,,KW_DB
20170729,11:01:00,Tank5,9,Post-treatment,61,28.908,,,,KW_DB
20170729,11:03:00,Tank4,1,Post-treatment,85,29.333,,,,KW_DB
20170729,11:03:00,Tank4,2,Post-treatment,80,29.31,,,,KW_DB
20170729,11:03:00,Tank4,3,Post-treatment,63,29.283,,,,KW_DB
20170729,11:03:00,Tank4,4,Post-treatment,87,29.294,,,,KW_DB
20170729,11:03:00,Tank4,5,Post-treatment,79,29.3,,,,KW_DB
20170729,11:03:00,Tank4,6,Post-treatment,73,29.259,,,,KW_DB
20170729,11:03:00,Tank4,7,Post-treatment,90,29.324,,,,KW_DB
20170729,11:03:00,Tank4,8,Post-treatment,71,29.281,,,,KW_DB
20170729,11:03:00,Tank4,9,Post-treatment,65,29.252,,,,KW_DB
20170729,11:05:00,Tank3,1,Post-treatment,71,29.729,,,,KW_DB
20170729,11:05:00,Tank3,2,Post-treatment,74,29.719,,,,KW_DB
20170729,11:05:00,Tank3,3,Post-treatment,76,29.694,,,,KW_DB
20170729,11:05:00,Tank3,4,Post-treatment,97,29.735,,,,KW_DB
20170729,11:05:00,Tank3,5,Post-treatment,79,29.729,,,,KW_DB
20170729,11:05:00,Tank3,6,Post-treatment,72,29.713,,,,KW_DB
20170729,11:05:00,Tank3,7,Post-treatment,70,29.749,,,,KW_DB
20170729,11:05:00,Tank3,8,Post-treatment,57,29.738,,,,KW_DB
20170729,11:05:00,Tank3,9,Post-treatment,73,29.702,,,,KW_DB
20170729,11:06:00,Tank1,1,Post-treatment,57,28.942,,,,KW_DB
20170729,11:06:00,Tank1,2,Post-treatment,77,28.961,,,,KW_DB
20170729,11:06:00,Tank1,3,Post-treatment,63,28.955,,,,KW_DB
20170729,11:06:00,Tank1,4,Post-treatment,81,28.94,,,,KW_DB
20170729,11:06:00,Tank1,5,Post-treatment,72,28.942,,,,KW_DB
20170729,11:06:00,Tank1,6,Post-treatment,78,28.956,,,,KW_DB
20170729,11:06:00,Tank1,7,Post-treatment,52,28.941,,,,KW_DB
20170729,11:06:00,Tank1,8,Post-treatment,88,28.929,,,,KW_DB
20170729,11:06:00,Tank1,9,Post-treatment,71,28.957,,,,KW_DB
20170729,11:08:00,Tank2,1,Post-treatment,51,28.942,,,,KW_DB
20170729,11:08:00,Tank2,2,Post-treatment,65,28.945,,,,KW_DB
20170729,11:08:00,Tank2,3,Post-treatment,42,28.937,,,,KW_DB
20170729,11:08:00,Tank2,4,Post-treatment,53,28.946,,,,KW_DB
20170729,11:08:00,Tank2,5,Post-treatment,59,28.941,,,,KW_DB
20170729,11:08:00,Tank2,6,Post-treatment,41,28.931,,,,KW_DB
20170729,11:08:00,Tank2,7,Post-treatment,44,28.933,,,,KW_DB
20170729,11:08:00,Tank2,8,Post-treatment,35,28.945,,,,KW_DB
20170729,11:08:00,Tank2,9,Post-treatment,28,28.95,,,,KW_DB
20170729,17:32:00,Tank4,1,Post-treatment,104,31.343,,,,YZ
20170729,17:32:00,Tank4,2,Post-treatment,173,31.355,,,,YZ
20170729,17:32:00,Tank4,3,Post-treatment,77,31.439,,,,YZ
20170729,17:32:00,Tank4,4,Post-treatment,70,31.368,,,,YZ
20170729,17:32:00,Tank4,5,Post-treatment,113,31.396,,,,YZ
20170729,17:32:00,Tank4,6,Post-treatment,94,31.421,,,,YZ
20170729,17:32:00,Tank4,7,Post-treatment,70,31.353,,,,YZ
20170729,17:32:00,Tank4,8,Post-treatment,63,31.385,,,,YZ
20170729,17:32:00,Tank4,9,Post-treatment,107,31.445,,,,YZ
20170729,17:35:00,Tank3,1,Post-treatment,58,31.785,,,,YZ
20170729,17:35:00,Tank3,2,Post-treatment,138,31.802,,,,YZ
20170729,17:35:00,Tank3,3,Post-treatment,89,31.839,,,,YZ
20170729,17:35:00,Tank3,4,Post-treatment,66,31.791,,,,YZ
20170729,17:35:00,Tank3,5,Post-treatment,193,31.813,,,,YZ
20170729,17:35:00,Tank3,6,Post-treatment,92,31.832,,,,YZ
20170729,17:35:00,Tank3,7,Post-treatment,90,31.787,,,,YZ
20170729,17:35:00,Tank3,8,Post-treatment,91,31.791,,,,YZ
20170729,17:35:00,Tank3,9,Post-treatment,101,31.812,,,,YZ
20170729,17:39:00,Tank2,1,Post-treatment,70,29.788,,,,YZ
20170729,17:39:00,Tank2,2,Post-treatment,170,29.81,,,,YZ
20170729,17:39:00,Tank2,3,Post-treatment,41,29.819,,,,YZ
20170729,17:39:00,Tank2,4,Post-treatment,93,29.8,,,,YZ
20170729,17:39:00,Tank2,5,Post-treatment,179,29.795,,,,YZ
20170729,17:39:00,Tank2,6,Post-treatment,155,29.81,,,,YZ
20170729,17:39:00,Tank2,7,Post-treatment,87,29.758,,,,YZ
20170729,17:39:00,Tank2,8,Post-treatment,46,29.786,,,,YZ
20170729,17:39:00,Tank2,9,Post-treatment,43,29.818,,,,YZ
20170729,17:42:00,Tank1,1,Post-treatment,107,30.101,,,,YZ
20170729,17:42:00,Tank1,2,Post-treatment,132,30.095,,,,YZ
20170729,17:42:00,Tank1,3,Post-treatment,61,30.092,,,,YZ
20170729,17:42:00,Tank1,4,Post-treatment,143,30.113,,,,YZ
20170729,17:42:00,Tank1,5,Post-treatment,95,30.087,,,,YZ
20170729,17:42:00,Tank1,6,Post-treatment,71,30.098,,,,YZ
20170729,17:42:00,Tank1,7,Post-treatment,93,30.104,,,,YZ
20170729,17:42:00,Tank1,8,Post-treatment,72,30.098,,,,YZ
20170729,17:42:00,Tank1,9,Post-treatment,57,30.081,,,,YZ
20170729,17:45:00,Tank5,1,Post-treatment,47,30.489,,,,YZ
20170729,17:45:00,Tank5,2,Post-treatment,58,30.564,,,,YZ
20170729,17:45:00,Tank5,3,Post-treatment,36,30.518,,,,YZ
20170729,17:45:00,Tank5,4,Post-treatment,64,30.537,,,,YZ
20170729,17:45:00,Tank5,5,Post-treatment,43,30.542,,,,YZ
20170729,17:45:00,Tank5,6,Post-treatment,55,30.546,,,,YZ
20170729,17:45:00,Tank5,7,Post-treatment,68,30.507,,,,YZ
20170729,17:45:00,Tank5,8,Post-treatment,36,30.478,,,,YZ
20170729,17:45:00,Tank5,9,Post-treatment,40,30.43,,,,YZ
20170730,11:17:00,Tank4,1,Post-treatment,273,29.932,,,,KW
20170730,11:17:00,Tank4,2,Post-treatment,393,29.944,,,,KW
20170730,11:17:00,Tank4,3,Post-treatment,45,29.84,,,,KW
20170730,11:17:00,Tank4,4,Post-treatment,410,30.017,,,,KW
20170730,11:17:00,Tank4,5,Post-treatment,427,29.959,,,,KW
20170730,11:17:00,Tank4,6,Post-treatment,45,29.845,,,,KW
20170730,11:17:00,Tank4,7,Post-treatment,390,29.983,,,,KW
20170730,11:17:00,Tank4,8,Post-treatment,488,29.96,,,,KW
20170730,11:17:00,Tank4,9,Post-treatment,66,29.845,,,,KW
20170730,11:21:00,Tank2,1,Post-treatment,236,29.099,,,,KW
20170730,11:21:00,Tank2,2,Post-treatment,38,29.075,,,,KW
20170730,11:21:00,Tank2,3,Post-treatment,22,29.086,,,,KW
20170730,11:21:00,Tank2,4,Post-treatment,386,29.117,,,,KW
20170730,11:21:00,Tank2,5,Post-treatment,37,29.075,,,,KW
20170730,11:21:00,Tank2,6,Post-treatment,21,29.069,,,,KW
20170730,11:21:00,Tank2,7,Post-treatment,208,29.151,,,,KW
20170730,11:21:00,Tank2,8,Post-treatment,25,29.092,,,,KW
20170730,11:21:00,Tank2,9,Post-treatment,27,29.088,,,,KW
20170730,11:23:00,Tank3,1,Post-treatment,476,29.866,,,,KW
20170730,11:23:00,Tank3,2,Post-treatment,55,29.827,,,,KW
20170730,11:23:00,Tank3,3,Post-treatment,40,29.819,,,,KW
20170730,11:23:00,Tank3,4,Post-treatment,440,29.901,,,,KW
20170730,11:23:00,Tank3,5,Post-treatment,53,29.833,,,,KW
20170730,11:23:00,Tank3,6,Post-treatment,38,29.796,,,,KW
20170730,11:23:00,Tank3,7,Post-treatment,439,29.904,,,,KW
20170730,11:23:00,Tank3,8,Post-treatment,49,29.959,,,,KW
20170730,11:23:00,Tank3,9,Post-treatment,29,29.824,,,,KW
20170730,11:26:00,Tank1,1,Post-treatment,46,29.052,,,,KW
20170730,11:26:00,Tank1,2,Post-treatment,37,29.054,,,,KW
20170730,11:26:00,Tank1,3,Post-treatment,24,29.066,,,,KW
20170730,11:26:00,Tank1,4,Post-treatment,61,29.05,,,,KW
20170730,11:26:00,Tank1,5,Post-treatment,43,29.048,,,,KW
20170730,11:26:00,Tank1,6,Post-treatment,30,29.06,,,,KW
20170730,11:26:00,Tank1,7,Post-treatment,211,29.049,,,,KW
20170730,11:26:00,Tank1,8,Post-treatment,37,29.061,,,,KW
20170730,11:26:00,Tank1,9,Post-treatment,28,29.065,,,,KW
20170730,11:28:00,Tank5,1,Post-treatment,37,29.015,,,,KW
20170730,11:28:00,Tank5,2,Post-treatment,35,29.029,,,,KW
20170730,11:28:00,Tank5,3,Post-treatment,32,29.028,,,,KW
20170730,11:28:00,Tank5,4,Post-treatment,33,29.011,,,,KW
20170730,11:28:00,Tank5,5,Post-treatment,36,29.022,,,,KW
20170730,11:28:00,Tank5,6,Post-treatment,29,29.026,,,,KW
20170730,11:28:00,Tank5,7,Post-treatment,27,29.005,,,,KW
20170730,11:28:00,Tank5,8,Post-treatment,46,29.025,,,,KW
20170730,11:28:00,Tank5,9,Post-treatment,27,29.011,,,,KW
20170730,17:05:00,Tank2,1,Post-treatment,154,30.224,,,,YZ_JM
20170730,17:05:00,Tank2,2,Post-treatment,219,30.212,,,,YZ_JM
20170730,17:05:00,Tank2,3,Post-treatment,114,30.228,,,,YZ_JM
20170730,17:05:00,Tank2,4,Post-treatment,130,30.189,,,,YZ_JM
20170730,17:05:00,Tank2,5,Post-treatment,74,30.217,,,,YZ_JM
20170730,17:05:00,Tank2,6,Post-treatment,297,30.214,,,,YZ_JM
20170730,17:05:00,Tank2,7,Post-treatment,66,30.257,,,,YZ_JM
20170730,17:05:00,Tank2,8,Post-treatment,47,30.168,,,,YZ_JM
20170730,17:05:00,Tank2,9,Post-treatment,46,30.163,,,,YZ_JM
20170730,17:11:00,Tank4,1,Post-treatment,229,31.86,,,,YZ_JM
20170730,17:11:00,Tank4,2,Post-treatment,268,31.89,,,,YZ_JM
20170730,17:11:00,Tank4,3,Post-treatment,493,31.944,,,,YZ_JM
20170730,17:11:00,Tank4,4,Post-treatment,158,31.886,,,,YZ_JM
20170730,17:11:00,Tank4,5,Post-treatment,257,31.89,,,,YZ_JM
20170730,17:11:00,Tank4,6,Post-treatment,186,31.943,,,,YZ_JM
20170730,17:11:00,Tank4,7,Post-treatment,65,31.883,,,,YZ_JM
20170730,17:11:00,Tank4,8,Post-treatment,70,31.896,,,,YZ_JM
20170730,17:11:00,Tank4,9,Post-treatment,81,31.948,,,,YZ_JM
20170730,17:16:00,Tank3,1,Post-treatment,199,32.265,,,,YZ_JM
20170730,17:16:00,Tank3,2,Post-treatment,40,32.257,,,,YZ_JM
20170730,17:16:00,Tank3,3,Post-treatment,22,32.247,,,,YZ_JM
20170730,17:16:00,Tank3,4,Post-treatment,22,32.264,,,,YZ_JM
20170730,17:16:00,Tank3,5,Post-treatment,31,32.26,,,,YZ_JM
20170730,17:16:00,Tank3,6,Post-treatment,174,32.281,,,,YZ_JM
20170730,17:16:00,Tank3,7,Post-treatment,110,32.243,,,,YZ_JM
20170730,17:16:00,Tank3,8,Post-treatment,33,32.293,,,,YZ_JM
20170730,17:16:00,Tank3,9,Post-treatment,20,32.253,,,,YZ_JM
20170730,17:21:00,Tank1,1,Post-treatment,269,30.292,,,,YZ_JM
20170730,17:21:00,Tank1,2,Post-treatment,320,30.294,,,,YZ_JM
20170730,17:21:00,Tank1,3,Post-treatment,482,30.317,,,,YZ_JM
20170730,17:21:00,Tank1,4,Post-treatment,157,30.25,,,,YZ_JM
20170730,17:21:00,Tank1,5,Post-treatment,45,30.286,,,,YZ_JM
20170730,17:21:00,Tank1,6,Post-treatment,118,30.312,,,,YZ_JM
20170730,17:21:00,Tank1,7,Post-treatment,122,30.315,,,,YZ_JM
20170730,17:21:00,Tank1,8,Post-treatment,118,30.287,,,,YZ_JM
20170730,17:21:00,Tank1,9,Post-treatment,93,30.275,,,,YZ_JM
20170730,17:29:00,Tank5,1,Post-treatment,81,31.045,,,,YZ_JM
20170730,17:29:00,Tank5,2,Post-treatment,70,30.962,,,,YZ_JM
20170730,17:29:00,Tank5,3,Post-treatment,166,30.955,,,,YZ_JM
20170730,17:29:00,Tank5,4,Post-treatment,82,30.975,,,,YZ_JM
